ticker,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,totalCashPerShare,Total Assets,Current Liabilities,EBIT,Operating Income,ttm_latest
MRK,2024-08-18,Drug Manufacturers—General,Healthcare,288131874816.0,113.67,314631782400.0,4.479,112630000000.0,26060000000.0,16490000000.0,16047000000.0,2024-06-30
MRO,2024-08-18,Oil & Gas E&P,Energy,15752224768.0,28.16,20963237888.0,0.154,19740000000.0,2830000000.0,2241000000.0,1993000000.0,2024-06-30
MSA,2024-08-18,Security & Protection Services,Industrials,6955642880.0,176.75,7447041536.0,3.731,2243571000.0,351751000.0,399463000.0,397308000.0,2024-06-30
MSB,2024-08-18,Steel,Basic Materials,220415984.0,16.8,204427792.0,1.649,25131155.0,4477027.0,22843484.0,22843484.0,2024-04-30
MSCI,2024-08-18,Financial Data & Stock Exchanges,Financial Services,44146642944.0,561.66,48391512064.0,5.69,5456833000.0,1376442000.0,1608581000.0,1446044000.0,2024-06-30
MSI,2024-08-18,Communication Equipment,Technology,70301786112.0,421.37,75788787712.0,8.277,13345000000.0,4644000000.0,2076000000.0,2724000000.0,2024-06-30
MSM,2024-08-18,Industrial Distribution,Industrials,4517901312.0,80.5,5072476672.0,0.462,2467794000.0,583512000.0,406116000.0,431586000.0,2024-05-31
MT,2024-08-18,Steel,Basic Materials,17455476736.0,22.29,24890294272.0,7.433,90847000000.0,20306000000.0,938000000.0,1098000000.0,2024-06-30
MTD,2024-08-18,Diagnostics & Research,Healthcare,30079911936.0,1417.58,32067012608.0,3.337,3249164000.0,1281182000.0,1025554000.0,1056372000.0,2024-06-30
MTDR,2024-08-18,Oil & Gas E&P,Energy,7053351936.0,56.51,9251759104.0,0.122,8518391000.0,856541000.0,1378532000.0,1389534000.0,2024-06-30
MTH,2024-08-18,Residential Construction,Consumer Cyclical,6530177024.0,179.76,6905629184.0,27.333,6923980000.0,638307000.0,1075979000.0,1030755000.0,2024-06-30
MTN,2024-08-18,Resorts & Casinos,Consumer Cyclical,6694437888.0,177.93,9264081920.0,18.916,5808736000.0,1040679000.0,546303000.0,573290000.0,2024-04-30
MTR,2024-08-18,Oil & Gas E&P,Energy,13156945.0,7.06,16321877.0,0.062,3177216.0,114987.0,2151187.0,2151187.0,2024-03-31
MTRN,2024-08-18,Other Industrial Metals & Mining,Basic Materials,2343166208.0,112.94,2877371648.0,1.046,1803879000.0,227482000.0,121008000.0,122140000.0,2024-06-30
MTW,2024-08-18,Farm & Heavy Construction Machinery,Industrials,343443264.0,9.78,777042880.0,1.085,1747900000.0,578600000.0,53700000.0,53800000.0,2024-06-30
MTX,2024-08-18,Specialty Chemicals,Basic Materials,2384344064.0,74.12,3094245888.0,9.836,3346000000.0,453600000.0,181000000.0,278300000.0,2024-06-30
MTZ,2024-08-18,Engineering & Construction,Industrials,8777687040.0,110.8,11344667648.0,3.82,8678986000.0,2747909000.0,265389000.0,218272000.0,2024-06-30
MUR,2024-08-18,Oil & Gas E&P,Energy,5647700992.0,37.43,7672797184.0,2.211,9893718000.0,927632000.0,955711000.0,981213000.0,2024-06-30
MWA,2024-08-18,Specialty Industrial Machinery,Industrials,3181354240.0,20.42,3416055808.0,1.562,1568600000.0,212400000.0,176800000.0,197200000.0,2024-06-30
MYE,2024-08-18,Packaging & Containers,Consumer Cyclical,533021888.0,14.32,938730176.0,1.025,951633000.0,163669000.0,71913000.0,71835000.0,2024-06-30
NAT,2024-08-18,Marine Shipping,Industrials,772545216.0,3.7,1020293824.0,0.22,869720000.0,147713000.0,96033000.0,96277000.0,2024-03-31
NBR,2024-08-18,Oil & Gas Drilling,Energy,816788992.0,85.54,3875741440.0,49.6,4615693000.0,590922000.0,207789000.0,238807000.0,2024-06-30
NE,2024-08-18,Oil & Gas Drilling,Energy,5498094592.0,38.47,5957281792.0,1.139,5587134000.0,636998000.0,699950000.0,665625000.0,2024-06-30
NEE,2024-08-18,Utilities—Regulated Electric,Utilities,161488846848.0,78.57,252867133440.0,0.755,184724000000.0,26231000000.0,8601000000.0,7691000000.0,2024-06-30
NEU,2024-08-18,Specialty Chemicals,Basic Materials,5268317696.0,549.12,6426292736.0,9.134,3150071000.0,419516000.0,567686000.0,521514000.0,2024-06-30
NFG,2024-08-18,Oil & Gas Integrated,Energy,5396451840.0,59.07,8002151936.0,0.891,8481037000.0,516638000.0,549970000.0,732292000.0,2024-06-30
NGL,2024-08-18,Oil & Gas Midstream,Energy,553904320.0,4.18,4537192448.0,0.04,4839579000.0,864551000.0,111802000.0,286969000.0,2024-06-30
NGS,2024-08-18,Oil & Gas Equipment & Services,Energy,270781056.0,21.72,430164512.0,0.29,489165000.0,30139000.0,27235000.0,27678000.0,2024-06-30
NGVC,2024-08-18,Grocery Stores,Consumer Defensive,558215232.0,24.49,909006080.0,0.61,654386000.0,151520000.0,42648000.0,44858000.0,2024-06-30
NHI,2024-08-18,REIT—Healthcare Facilities,Real Estate,3228279296.0,74.29,4818785792.0,0.71,2476912000.0,77405000.0,182967000.0,184312000.0,2024-06-30
NI,2024-08-18,Utilities—Regulated Gas,Utilities,14307469312.0,31.9,29633863680.0,0.226,29897600000.0,2508000000.0,1454300000.0,1403800000.0,2024-06-30
NKE,2024-08-18,Footwear & Accessories,Consumer Cyclical,124791734272.0,83.23,125192642560.0,7.725,38110000000.0,10593000000.0,6311000000.0,6311000000.0,2024-05-31
NL,2024-08-18,Security & Protection Services,Industrials,342910848.0,7.02,186148096.0,3.672,580026000.0,29561000.0,26689000.0,9370000.0,2024-06-30
NMM,2024-08-18,Marine Shipping,Industrials,1384256640.0,45.86,3285993472.0,10.047,5224210000.0,497601000.0,535368000.0,446643000.0,2024-03-31
NNN,2024-08-18,REIT—Retail,Real Estate,8279393280.0,45.08,12660080640.0,0.012,8727295000.0,30931000.0,580065000.0,533710000.0,2024-06-30
NOA,2024-08-18,Oil & Gas Equipment & Services,Energy,506520256.0,18.95,1238588544.0,2.547,1624708000.0,302833000.0,126114000.0,138350000.0,2024-06-30
NOC,2024-08-18,Aerospace & Defense,Industrials,74096484352.0,506.66,88990621696.0,22.373,47670000000.0,12908000000.0,3207000000.0,3119000000.0,2024-06-30
NOK,2024-08-18,Communication Equipment,Technology,22113949696.0,4.04,18196860928.0,1.585,38859000000.0,10710000000.0,1789000000.0,1428000000.0,2024-06-30
NOV,2024-08-18,Oil & Gas Equipment & Services,Energy,7063104000.0,17.94,8689101824.0,2.101,11297000000.0,2242000000.0,841000000.0,819000000.0,2024-06-30
NOW,2024-08-18,Software—Application,Technology,170359013376.0,827.56,167201013760.0,26.295,18207000000.0,7172000000.0,1429000000.0,1073000000.0,2024-06-30
NPK,2024-08-18,Aerospace & Defense,Industrials,519816608.0,73.21,476735904.0,7.527,418097000.0,68046000.0,33001000.0,33001000.0,2024-06-30
NPO,2024-08-18,Specialty Industrial Machinery,Industrials,3204903680.0,152.8,3700507392.0,8.386,2521900000.0,176900000.0,124800000.0,128400000.0,2024-06-30
NR,2024-08-18,Oil & Gas Equipment & Services,Energy,688265408.0,7.96,727748416.0,0.406,624800000.0,126906000.0,42620000.0,46307000.0,2024-06-30
NRG,2024-08-18,Utilities—Independent Power Producers,Utilities,17084136448.0,82.78,28264122368.0,1.919,25762000000.0,8302000000.0,3491000000.0,2385000000.0,2024-06-30
NRP,2024-08-18,Thermal Coal,Energy,1145058560.0,87.75,1355861504.0,2.478,789558000.0,27140000.0,246697000.0,203261000.0,2024-06-30
NRT,2024-08-18,Oil & Gas E&P,Energy,52753984.0,5.74,50205332.0,0.277,2548657.0,1838118.0,4538463.0,4538463.0,2024-04-30
NSC,2024-08-18,Railroads,Industrials,54362521600.0,240.44,71829626880.0,2.915,42558000000.0,3667000000.0,3021000000.0,4160000000.0,2024-06-30
NSP,2024-08-18,Staffing & Employment Services,Industrials,3491456000.0,93.01,3239218688.0,18.434,2095000000.0,1383000000.0,248658000.0,212735000.0,2024-06-30
NUE,2024-08-18,Steel,Basic Materials,34468597760.0,145.23,37123792896.0,22.896,34185225000.0,4865261000.0,5095961000.0,4638359000.0,2024-06-30
NVO,2024-08-18,Biotechnology,Healthcare,601705152512.0,134.89,595705135104.0,14.055,369383000000.0,187909000000.0,116636000000.0,111459000000.0,2024-06-30
NVR,2024-08-18,Residential Construction,Consumer Cyclical,26679410688.0,8668.93,25286082560.0,792.331,6407288000.0,1260029000.0,2055058000.0,2050196000.0,2024-06-30
NVS,2024-08-18,Drug Manufacturers—General,Healthcare,232219312128.0,114.7,252944236544.0,4.164,97505000000.0,27612000000.0,11805000000.0,11731000000.0,2024-06-30
NWE,2024-08-18,Utilities—Regulated Electric,Utilities,3261186560.0,53.2,6156459520.0,0.104,7713819000.0,699810000.0,339997000.0,322485000.0,2024-06-30
NWN,2024-08-18,Utilities—Regulated Gas,Utilities,1493060352.0,38.61,3161027328.0,1.686,4822366000.0,435540000.0,191626000.0,183123000.0,2024-06-30
NX,2024-08-18,Building Products & Equipment,Industrials,1283839616.0,27.17,965226752.0,1.708,837213000.0,118531000.0,100854000.0,105516000.0,2024-04-30
NYT,2024-08-18,Publishing,Communication Services,8914404352.0,54.28,8503024128.0,2.505,2673368000.0,543129000.0,353633000.0,325196000.0,2024-06-30
O,2024-08-18,REIT—Retail,Real Estate,52295622656.0,60.05,78259568640.0,0.508,68060931000.0,2481640000.0,1803437000.0,2055733000.0,2024-06-30
OC,2024-08-18,Building Products & Equipment,Industrials,13875225600.0,159.58,19757219840.0,2.921,14991000000.0,2722000000.0,1507000000.0,1651000000.0,2024-06-30
ODC,2024-08-18,Specialty Chemicals,Basic Materials,468218944.0,64.26,477476128.0,6.426,319152000.0,51918000.0,52343000.0,51462000.0,2024-04-30
ODP,2024-08-18,Specialty Retail,Consumer Cyclical,976199680.0,29.07,1798199040.0,5.36,3653000000.0,1642000000.0,92000000.0,216000000.0,2024-06-30
OHI,2024-08-18,REIT—Healthcare Facilities,Real Estate,9929280512.0,37.43,14466357248.0,0.136,8848546000.0,357580000.0,579573000.0,545037000.0,2024-06-30
OI,2024-08-18,Packaging & Containers,Consumer Cyclical,1903208960.0,12.25,6380212736.0,4.319,9334000000.0,2234000000.0,186000000.0,592000000.0,2024-06-30
OII,2024-08-18,Oil & Gas Equipment & Services,Energy,2751150080.0,27.11,3267576064.0,3.773,2304866000.0,776945000.0,223861000.0,202436000.0,2024-06-30
OIS,2024-08-18,Oil & Gas Equipment & Services,Energy,323405184.0,5.07,448747040.0,0.395,1001178000.0,143730000.0,7212000.0,14888000.0,2024-06-30
OKE,2024-08-18,Oil & Gas Midstream,Energy,51083108352.0,87.46,72920104960.0,0.062,44535000000.0,3979000000.0,4493000000.0,4279000000.0,2024-06-30
OLN,2024-08-18,Specialty Chemicals,Basic Materials,5001974784.0,42.57,8092075008.0,1.55,7660600000.0,1439300000.0,528100000.0,557100000.0,2024-06-30
OLP,2024-08-18,REIT—Diversified,Real Estate,533507488.0,25.0,897859968.0,0.8,759230000.0,24262000.0,52065000.0,32900000.0,2024-06-30
OMC,2024-08-18,Advertising Agencies,Communication Services,18895779840.0,96.58,24265865216.0,13.86,27324200000.0,14957100000.0,2282800000.0,2196700000.0,2024-06-30
OMI,2024-08-18,Medical Distribution,Healthcare,1229684352.0,15.95,3366453504.0,3.161,5304004000.0,2131185000.0,112639000.0,321939000.0,2024-06-30
OPY,2024-08-18,Capital Markets,Financial Services,528187168.0,51.12,640140864.0,117.593,3262538000.0,447842000.0,173257000.0,287622000.0,2024-06-30
ORA,2024-08-18,Utilities—Renewable,Utilities,4458416128.0,73.75,6917559296.0,1.119,5506802000.0,530732000.0,252921000.0,182974000.0,2024-06-30
ORCL,2024-08-18,Software—Infrastructure,Technology,378848083968.0,137.47,463136063488.0,3.868,140976000000.0,31544000000.0,15256000000.0,16071000000.0,2024-05-31
OSK,2024-08-18,Farm & Heavy Construction Machinery,Industrials,6676501504.0,102.58,8170698752.0,2.173,9721500000.0,3491700000.0,998900000.0,1044100000.0,2024-06-30
OXM,2024-08-18,Apparel Manufacturing,Consumer Cyclical,1405546112.0,89.66,1777965952.0,0.488,1156976000.0,225585000.0,53132000.0,166743000.0,2024-04-30
OXY,2024-08-18,Oil & Gas E&P,Energy,52782108672.0,57.61,79635521536.0,2.037,76216000000.0,9699000000.0,7026000000.0,5590000000.0,2024-06-30
PAA,2024-08-18,Oil & Gas Midstream,Energy,12296962048.0,17.54,25599965184.0,0.789,27453000000.0,5406000000.0,1859000000.0,1403000000.0,2024-06-30
PAC,2024-08-18,Airports & Air Services,Industrials,8189097984.0,167.84,115291611136.0,24.907,73317715000.0,16313310000.0,15590219000.0,14582568000.0,2024-06-30
PAG,2024-08-18,Auto & Truck Dealerships,Consumer Cyclical,11046578176.0,165.44,19355584512.0,1.724,16633500000.0,6172900000.0,1487200000.0,1303500000.0,2024-06-30
PAM,2024-08-18,Utilities—Independent Power Producers,Utilities,3869269504.0,52.52,724787396608.0,613.076,5449000000.0,727000000.0,956574863.3626571,488922822.32098,2024-06-30
PANW,2024-08-18,Software—Infrastructure,Technology,108184813568.0,334.11,106826719232.0,8.926,17930800000.0,7084800000.0,990700000.0,699000000.0,2024-04-30
PAY,2024-08-18,Software—Infrastructure,Technology,2942636288.0,23.64,2763310848.0,1.517,527739000.0,64620000.0,33030000.0,33030000.0,2024-06-30
PBA,2024-08-18,Oil & Gas Midstream,Energy,22262810624.0,38.37,37816811520.0,0.441,35617000000.0,2370000000.0,2280000000.0,2639000000.0,2024-06-30
PBF,2024-08-18,Oil & Gas Refining & Marketing,Energy,4305262592.0,36.75,5144644608.0,11.671,14076100000.0,4255500000.0,1098100000.0,1196000000.0,2024-06-30
PBH,2024-08-18,Drug Manufacturers—Specialty & Generic,Healthcare,3397159936.0,68.55,4465761792.0,0.691,3307516000.0,114115000.0,328303000.0,329281000.0,2024-06-30
PBR,2024-08-18,Oil & Gas Integrated,Energy,94469390336.0,15.16,461750173696.0,5.251,190449000000.0,32016000000.0,26510000000.0,34781000000.0,2024-06-30
PBT,2024-08-18,Oil & Gas Midstream,Energy,522018560.0,11.2,521788000.0,0.065,6865704.0,3390790.0,31405625.0,31405625.0,2024-06-30
PBYI,2024-08-18,Biotechnology,Healthcare,132180856.0,2.695,133935920.0,1.974,205002000.0,104296000.0,23491000.0,19530000.0,2024-06-30
PCG,2024-08-18,Utilities—Regulated Electric,Utilities,48145829888.0,18.41,98898657280.0,0.615,130788000000.0,18543000000.0,4915000000.0,4714000000.0,2024-06-30
PDM,2024-08-18,REIT—Office,Real Estate,1111040000.0,8.96,3192317440.0,1.145,4158643000.0,240924000.0,32479000.0,78514000.0,2024-06-30
PEB,2024-08-18,REIT—Hotel & Motel,Real Estate,1527990784.0,12.68,4057329408.0,1.089,5704352000.0,342035000.0,14646000.0,76864000.0,2024-06-30
PEG,2024-08-18,Utilities—Regulated Electric,Utilities,40151855104.0,80.6,61600829440.0,0.227,52382000000.0,5534000000.0,2564000000.0,2336000000.0,2024-06-30
PEP,2024-08-18,Beverages—Non-Alcoholic,Consumer Defensive,237105659904.0,172.62,275499057152.0,4.854,99533000000.0,31148000000.0,12706000000.0,13390000000.0,2024-06-30
PFSI,2024-08-18,Mortgage Finance,Financial Services,5003890688.0,97.75,20687159296.0,14.48,21577565000.0,7911956000.0,418055000.0,418055000.0,2024-06-30
PG,2024-08-18,Household & Personal Products,Consumer Defensive,395221467136.0,167.89,420534616064.0,4.028,122370000000.0,33627000000.0,19686000000.0,19886000000.0,2024-06-30
PH,2024-08-18,Specialty Industrial Machinery,Industrials,74990821376.0,583.4,85188444160.0,3.281,29578330000.0,7994370000.0,4056243000.0,3867143000.0,2024-03-31
PHG,2024-08-18,Medical Devices,Healthcare,27173464064.0,29.09,33661464576.0,1.941,29474000000.0,8762000000.0,109000000.0,186000000.0,2024-06-30
PHI,2024-08-18,Telecom Services,Communication Services,6062531072.0,28.06,310151512064.0,60.211,627527000000.0,200448000000.0,47977000000.0,47447000000.0,2024-06-30
PHM,2024-08-18,Residential Construction,Consumer Cyclical,25440366592.0,122.59,26320783360.0,6.723,16544069000.0,3290047000.0,3711561000.0,3607165000.0,2024-06-30
PHX,2024-08-18,Oil & Gas E&P,Energy,127118224.0,3.39,154410768.0,0.061,163308127.0,2333183.0,10400440.0,10173737.0,2024-06-30
PII,2024-08-18,Recreational Vehicles,Consumer Cyclical,4612589568.0,82.74,6571392000.0,5.875,5708900000.0,1975000000.0,527900000.0,502500000.0,2024-06-30
PKE,2024-08-18,Aerospace & Defense,Industrials,266939824.0,13.18,192645296.0,3.674,129428000.0,7937000.0,8244000.0,8244000.0,2024-05-31
PKG,2024-08-18,Packaging & Containers,Consumer Cyclical,17656999936.0,196.6,19585687552.0,12.386,8982100000.0,1431500000.0,990600000.0,1044700000.0,2024-06-30
PKX,2024-08-18,Steel,Basic Materials,18563381248.0,61.37,15461656821760.0,235686.53,105304000000000.0,23292000000000.0,2835929000000.0,2748099000000.0,2024-06-30
PLD,2024-08-18,REIT—Industrial,Real Estate,113748164608.0,122.85,148305952768.0,0.648,93537418000.0,2137272000.0,3926975000.0,2706686000.0,2024-06-30
PLOW,2024-08-18,Auto Parts,Consumer Cyclical,629311488.0,27.25,896345792.0,0.301,616967000.0,145038000.0,54030000.0,55250000.0,2024-06-30
PM,2024-08-18,Tobacco,Consumer Defensive,183559684096.0,118.06,229750865920.0,3.092,65782000000.0,22416000000.0,13167000000.0,13367000000.0,2024-06-30
PNM,2024-08-18,Utilities—Regulated Electric,Utilities,3767670784.0,41.77,9029501952.0,0.036,10583410000.0,1138637000.0,274676000.0,298843000.0,2024-06-30
PNR,2024-08-18,Specialty Industrial Machinery,Industrials,13987890176.0,84.52,15658969088.0,1.295,6548000000.0,950400000.0,768900000.0,775900000.0,2024-06-30
PNW,2024-08-18,Utilities—Regulated Electric,Utilities,9821757440.0,86.45,21132965888.0,0.035,25701130000.0,3112024000.0,1091125000.0,995627000.0,2024-06-30
POR,2024-08-18,Utilities—Regulated Electric,Utilities,4795707392.0,46.53,9510110208.0,0.058,11582000000.0,850000000.0,528000000.0,476000000.0,2024-06-30
POST,2024-08-18,Packaged Foods,Consumer Defensive,6651970560.0,113.85,12724274176.0,5.775,12128500000.0,857200000.0,782700000.0,797800000.0,2024-06-30
PPG,2024-08-18,Specialty Chemicals,Basic Materials,28555919360.0,122.4,34755919872.0,5.148,21729000000.0,5225000000.0,2218000000.0,2290000000.0,2024-06-30
PPL,2024-08-18,Utilities—Regulated Electric,Utilities,22996383744.0,31.17,38920392704.0,0.382,39839000000.0,2515000000.0,1741000000.0,1808000000.0,2024-06-30
PRLB,2024-08-18,Metal Fabrication,Industrials,747638144.0,29.73,639179648.0,4.491,758206000.0,50946000.0,31687000.0,31687000.0,2024-06-30
PSA,2024-08-18,REIT—Industrial,Real Estate,55902498816.0,319.41,69207293952.0,3.098,19788762000.0,584594000.0,2373787000.0,2256429000.0,2024-06-30
PSX,2024-08-18,Oil & Gas Refining & Marketing,Energy,58147602432.0,138.92,76715630592.0,5.839,75945000000.0,18271000000.0,7781000000.0,5631000000.0,2024-06-30
PVH,2024-08-18,Apparel Manufacturing,Consumer Cyclical,5561202176.0,99.56,8757001216.0,6.735,10788700000.0,1877400000.0,948900000.0,863400000.0,2024-04-30
PWR,2024-08-18,Engineering & Construction,Industrials,39173574656.0,265.89,42486517760.0,3.517,15929150000.0,5315993000.0,1238150000.0,1150196000.0,2024-06-30
PX,2024-08-18,Asset Management,Financial Services,1117906816.0,10.01,1449052800.0,0.28,823222000.0,151387000.0,34256000.0,37082000.0,2024-06-30
QUAD,2024-08-18,Specialty Business Services,Industrials,236289792.0,4.53,863989632.0,0.253,1367900000.0,611800000.0,22900000.0,106100000.0,2024-06-30
R,2024-08-18,Rental & Leasing Services,Industrials,5967887872.0,137.88,14537885696.0,3.789,16408000000.0,3184000000.0,1012000000.0,1028000000.0,2024-06-30
RBA,2024-08-18,Specialty Business Services,Industrials,15156733952.0,82.26,19570434048.0,3.254,12078900000.0,1518200000.0,739600000.0,774200000.0,2024-06-30
RBC,2024-08-18,Tools & Accessories,Industrials,8359166976.0,285.98,9520536576.0,2.643,4696500000.0,330300000.0,353100000.0,359600000.0,2024-06-30
RCI,2024-08-18,Telecom Services,Communication Services,21106728960.0,39.54,66854555648.0,1.044,69318000000.0,10956000000.0,3570000000.0,4662000000.0,2024-06-30
RCL,2024-08-18,Travel Services,Consumer Cyclical,40620875776.0,157.8,62175928320.0,1.519,36974000000.0,9894000000.0,3920701000.0,3683806000.0,2024-06-30
REG,2024-08-18,REIT—Retail,Real Estate,12739722240.0,69.77,17541410816.0,0.498,12384180000.0,357232000.0,576120000.0,489646000.0,2024-06-30
RES,2024-08-18,Oil & Gas Equipment & Services,Energy,1356706688.0,6.31,1103498880.0,1.235,1325246000.0,151104000.0,153237000.0,131796000.0,2024-06-30
REX,2024-08-18,Chemicals,Basic Materials,822673920.0,47.0,556297024.0,20.096,671019000.0,62700000.0,72782000.0,72782000.0,2024-04-30
REXR,2024-08-18,REIT—Industrial,Real Estate,11347680256.0,50.3,14783047680.0,0.649,12368192000.0,441210000.0,353007000.0,332450000.0,2024-06-30
RGP,2024-08-18,Consulting Services,Industrials,341642848.0,10.18,246071328.0,3.245,510914000.0,72433000.0,28776000.0,28776000.0,2024-05-31
